ra,dec,redshift,class
246.1829163,-0.741186367,0.09685767,GALAXY
246.1877841,-0.636551068,1.437831,QSO
246.2412606,-0.697531115,0.0471938,GALAXY
246.2856689,-0.647835302,0.04744472,GALAXY
246.3141021,-0.702445045,0.09708049,GALAXY
246.4722003,-0.749692875,0.137445,GALAXY
246.5328488,-0.684416596,0.04820611,GALAXY
246.4986877,-0.68085777,0.04768572,GALAXY
246.7571963,-0.777764869,-0.000188027,STAR
246.6553048,-0.731072848,0.1018544,GALAXY
246.6735436,-0.743972859,-0.000157585,STAR
246.9821737,-0.703370616,0.09172917,GALAXY
247.1326146,-0.748134125,0.2101539,GALAXY
247.1547737,-0.790542955,0.09303681,GALAXY
247.3501052,-0.785348781,0.05525228,GALAXY
247.3503171,-0.766810284,0.05098766,GALAXY
247.3778639,-0.830275679,0.0491895,GALAXY
247.3911838,-0.7923966,0.05027183,GALAXY
247.4176528,-0.775120656,0.05044587,GALAXY
247.5248529,-0.73646982,0.1283448,GALAXY
247.6642238,-0.824008783,0.05071385,GALAXY
247.8510632,-0.813076449,0.05898905,GALAXY
248.1831199,-0.643060763,0.000269049,STAR
248.6789448,-0.632905395,2.040103,QSO
248.7151241,-0.736684037,0.1068698,GALAXY
248.9734688,-0.665553352,-0.000195035,STAR
248.9350555,-0.630107538,0.09982654,GALAXY
249.0274715,-0.689657534,0.09091997,GALAXY
249.1074487,-0.698711867,3.87E-06,STAR
249.082935,-0.664915505,0.1127215,GALAXY
249.1122884,-0.628319368,0.09990741,GALAXY
249.6630591,-0.732833474,0.03292699,GALAXY
249.8565148,-0.686004393,1.389843,QSO
145.4961073,-0.264537867,2.561267,QSO
145.5378318,-0.362421349,0.000182867,STAR
162.6947925,1.238042463,0.1052685,GALAXY
162.7797128,1.095266744,0.000364851,STAR
162.793875,1.129810256,2.37E-05,STAR
162.809571,1.162001439,0.000200733,STAR
162.813827,1.097401605,-0.000112675,STAR
162.8587763,1.148285013,0.000137749,STAR
162.8627175,1.152155218,0.000780756,STAR
162.8914416,1.12881069,0.0803657,GALAXY
163.1191663,1.061446957,0.03902899,GALAXY
163.0667854,1.095320556,0.000213035,STAR
163.0796425,1.20927049,0.04167077,GALAXY
163.2191392,1.079842702,0.09075543,GALAXY
163.3297146,1.052668205,0.03730441,GALAXY
163.46452,1.23235923,0.1335472,GALAXY
163.482815,1.244618308,0.104038,GALAXY
163.620213,1.087443938,0.000480175,STAR
163.6286987,1.222546188,1.251903,QSO
163.6213119,1.070678259,0.06783732,GALAXY
163.7291628,1.066468462,8.43E-05,STAR
163.7860856,1.137539846,0.000408317,STAR
163.8547788,1.095712668,0.05430352,GALAXY
163.8697034,1.086775512,3.31E-05,STAR
163.8477512,1.128791274,0.0639591,GALAXY
164.2514746,1.247808166,0.09781981,GALAXY
164.3230984,1.256985394,0.03956285,GALAXY
164.4440647,1.253470429,0.0391899,GALAXY
164.5735283,1.141864841,0.03987951,GALAXY
164.7743817,1.18205067,0.03894255,GALAXY
164.7819971,1.050979539,1.331445,QSO
164.8243748,1.153473536,0.03948564,GALAXY
164.7185626,1.15784583,0.0412651,GALAXY
164.8942672,1.186673878,-0.000165228,STAR
165.0078115,1.095991038,0.03966768,GALAXY
164.9736982,1.096003224,0.04985098,GALAXY
165.0043799,1.112231734,0.03891089,GALAXY
165.0444714,1.057863362,0.000384161,STAR
165.0652188,1.127923268,-0.000223573,STAR
165.0133663,1.227804346,0.1028038,GALAXY
165.0414312,1.245106834,1.743349,QSO
165.4402261,1.247400202,0.03779984,GALAXY
165.6133306,1.258513937,-0.000250235,STAR
165.670311,1.061849232,0.03914415,GALAXY
165.7851691,1.152321104,0.000150593,STAR
165.8047211,1.141008748,0.1111365,GALAXY
165.9220054,1.14693539,-0.00036736,STAR
165.9423567,1.179768582,0.1072973,GALAXY
166.0197683,1.077015374,0.1202509,QSO
166.1133596,1.200034959,0.07026847,GALAXY
166.162615,1.1084209,0.121912,GALAXY
186.9235536,-1.787494564,0.000413725,STAR
186.9357047,-1.861191925,0.1483504,QSO
186.9844151,-1.707088787,0.08259431,GALAXY
187.0216935,-1.658140153,0.03265347,GALAXY
187.3869747,-1.715672193,0.08318656,GALAXY
187.4912195,-1.697609912,0.07157353,GALAXY
187.7126993,-1.784139192,0.7054051,QSO
187.6553094,-1.865580816,0.08315853,GALAXY
187.7011897,-1.757645059,0.1109621,GALAXY
187.8829906,-1.791748718,0.2061383,GALAXY
188.0395951,-1.717471213,0.000194379,STAR
188.2250337,-1.703125323,-0.000342149,STAR
188.1938177,-1.692965529,0.000497801,STAR
188.4222129,-1.739926092,-0.004136078,STAR
188.437005,-1.787702408,0.0230451,GALAXY
188.5136029,-1.813053472,0.08096089,GALAXY
188.5548707,-1.706119643,0.0920658,GALAXY
188.7577115,-1.801686582,-1.3E-05,STAR
188.8450566,-1.792705677,0.1596002,GALAXY
188.9780709,-1.853860892,0.0229517,GALAXY
189.2545652,-1.828627994,0.1452943,GALAXY
189.361836,-1.842331044,6E-05,STAR
189.3624896,-1.814312912,0.07974397,GALAXY
189.3786902,-1.729929309,0.08093574,GALAXY
189.5129325,-1.729487909,-0.000154024,STAR
189.4327017,-1.78695053,0.02305274,GALAXY
189.4476474,-1.68747435,0.135499,GALAXY
189.6308094,-1.781718374,0.000405879,STAR
189.6530744,-1.66003292,-0.000278672,STAR
189.7057939,-1.831852441,-0.00037132,STAR
189.9018281,-1.800421477,0.000210786,STAR
189.9757706,-1.809758899,-1.59E-05,STAR
189.9505117,-1.77110167,0.01419597,GALAXY
190.0085921,-1.833931957,-0.000138477,STAR
190.0153694,-1.701909311,0.000261136,STAR
190.1030686,-1.846368659,0.00013439,STAR
190.0525585,-1.855458787,0.08025718,GALAXY
190.1453923,-1.749925683,2.536054,QSO
190.406144,-1.718926259,6.84E-05,STAR
190.4339121,-1.808006984,-3.07E-05,STAR
190.4505601,-1.831012332,1.38E-06,STAR
190.4709255,-1.652487587,6.34E-05,STAR
190.476595,-1.708044688,6.24E-05,STAR
190.4834609,-1.827228718,-4.8E-05,STAR
190.5122473,-1.786499804,0.000200907,STAR
190.5339257,-1.810362267,7.32E-05,STAR
190.5587991,-1.648443174,4.98E-05,STAR
190.4738453,-1.659103666,0.07114742,GALAXY
190.5604855,-1.852311448,0.1519343,GALAXY
190.5736184,-1.848114418,0.000233351,STAR
183.1553862,-1.223703765,-0.000181855,STAR
183.2391588,-1.062697246,0.000222329,STAR
183.2498003,-1.116653049,0.000209867,STAR
183.2930157,-1.19554066,1.131862,QSO
183.5695192,-1.105243624,0.00138471,STAR
183.4739964,-1.23142863,0.08193589,GALAXY
183.5262049,-1.163990755,0.07057208,GALAXY
183.5668161,-1.135877741,0.0996795,GALAXY
183.6126506,-1.124097754,0.1780877,GALAXY
183.7028387,-1.077135779,0.000239521,STAR
183.7044912,-1.178359057,0.000497854,STAR
183.7079101,-1.212500542,0.6705019,QSO
183.7301546,-1.120149586,0.000303277,STAR
183.7238131,-1.064790446,2.31E-05,STAR
183.7588146,-1.142295897,2.351637,QSO
183.8260336,-1.109845895,0.07594268,GALAXY
183.8593745,-1.195077527,0.000583659,STAR
183.9018984,-1.173980925,0.07562031,GALAXY
183.9431011,-1.2276926,-5.02E-05,STAR
183.9642383,-1.206955336,0.000205683,STAR
183.9820896,-1.246031107,0.000606571,STAR
183.9693989,-1.203989362,0.0795421,GALAXY
184.1065887,-1.082451676,1.72E-05,STAR
184.1879519,-1.05461744,0.000566117,STAR
184.1529643,-1.082339667,0.02136928,GALAXY
184.0773164,-1.069231758,0.03146952,GALAXY
184.2996669,-1.069698165,0.00058224,STAR
184.4761875,-1.179540456,-8.29E-05,STAR
184.3707509,-1.066392518,0.157098,GALAXY
184.3833561,-1.082959746,0.1586266,GALAXY
184.4405713,-1.199248473,0.07009142,GALAXY
184.3880302,-1.193133102,0.07794146,GALAXY
184.5356433,-1.064112908,0.01902536,GALAXY
184.6059357,-1.216355771,0.000414005,STAR
184.7061704,-1.236947134,0.06989451,GALAXY
184.7512582,-1.114898426,0.1201394,GALAXY
184.8641639,-1.236754384,-0.00013366,STAR
184.9442586,-1.19994139,0.08496574,GALAXY
185.0308311,-1.080648157,0.000762383,STAR
185.0694218,-1.051128906,0.000156675,STAR
185.012159,-1.111441109,0.1572003,GALAXY
185.0987977,-1.135486396,0.1188491,GALAXY
185.1155257,-1.157698852,0.001028295,STAR
185.1901025,-1.103407148,-3.77E-05,STAR
185.2106114,-1.103295194,0.1326728,GALAXY
185.3119258,-1.169901677,0.000161151,STAR
185.3153584,-1.228708193,3.46E-05,STAR
185.3755664,-1.116272375,0.000286916,STAR
185.3010802,-1.115060028,0.1086603,GALAXY
185.5785861,-1.050556696,0.000168947,STAR
181.4984968,-0.569348344,-4.14E-05,STAR
181.5086713,-0.602627135,0.000364023,STAR
181.5172121,-0.510964374,-0.000183713,STAR
181.5750055,-0.549945617,0.000204927,STAR
181.6086416,-0.566480449,0.000367858,STAR
181.5783852,-0.582578858,-7.04E-05,STAR
181.583248,-0.429976417,0.06316631,GALAXY
181.6225969,-0.557729289,0.09527726,GALAXY
181.6438619,-0.596081261,0.000435962,STAR
181.6569369,-0.450306537,0.000103294,STAR
181.6652157,-0.619087438,3.46E-05,STAR
181.7015202,-0.551871878,-4.59E-05,STAR
181.7189167,-0.625748145,-0.000220425,STAR
181.7280358,-0.603292693,5.39E-05,STAR
181.7325364,-0.511599961,0.000315471,STAR
181.7422605,-0.560223452,-5.39E-05,STAR
181.8512034,-0.582626327,7.67E-05,STAR
181.8988829,-0.44638364,0.000179884,STAR
181.8160049,-0.51788527,0.06299831,GALAXY
181.8502278,-0.434970391,0.08302023,GALAXY
181.894584,-0.492669228,0.0623323,GALAXY
181.944399,-0.571931769,0.000269412,STAR
181.9482676,-0.554020901,0.000901552,STAR
181.9643068,-0.529790645,0.000713969,STAR
182.0091134,-0.43682512,0.0822694,GALAXY
182.0659444,-0.572259967,0.000399068,STAR
182.0740011,-0.484049617,0.000101621,STAR
181.9821498,-0.544347579,0.07943482,GALAXY
181.9819643,-0.614894756,0.1303435,GALAXY
182.0660765,-0.461389821,0.000205925,STAR
182.0710823,-0.462015776,0.06284298,GALAXY
182.1022372,-0.599451134,3.9E-05,STAR
182.1023178,-0.513527497,0.000577563,STAR
182.1446586,-0.471054392,-1.1E-05,STAR
182.1730234,-0.53370026,0.000176806,STAR
182.18426,-0.540841622,0.06258424,GALAXY
182.1767223,-0.624405448,-9.8E-05,STAR
182.2131974,-0.528941986,-0.000163864,STAR
182.2195736,-0.578244568,-5.66E-05,STAR
182.0841781,-0.599622253,0.07848027,GALAXY
182.236287,-0.556650607,-0.000267166,STAR
182.2457,-0.476432303,-1.98E-05,STAR
182.2465978,-0.61859825,5.23E-05,STAR
182.2762384,-0.494149975,5.45E-05,STAR
182.284777,-0.560081942,-0.000162169,STAR
182.3081416,-0.55078713,0.000218097,STAR
182.3274335,-0.545505788,-1.91E-05,STAR
182.352323,-0.46077621,-9.44E-06,STAR
182.3714088,-0.512402253,0.000257339,STAR
182.2336934,-0.559739019,0.000133347,STAR
199.9129989,0.41934023,0.07480881,GALAXY
199.9430492,0.24770825,0.1110761,GALAXY
199.9475726,0.303584124,0.07395035,GALAXY
200.0379481,0.393504627,1.707058,QSO
200.0986219,0.268667887,-0.004136078,STAR
200.0263728,0.263647065,0.03097225,GALAXY
200.1029445,0.274395418,0.1153243,GALAXY
200.1861713,0.315281926,4.66E-05,STAR
200.1838215,0.33715778,0.1108399,GALAXY
200.4148616,0.399322294,1.619446,QSO
200.3461663,0.342420268,0.01842461,GALAXY
200.4163308,0.407453588,0.000211771,STAR
200.5258579,0.299946684,0.5298799,QSO
200.5261199,0.353383918,0.000189883,STAR
251.8288283,63.40780528,0.1046045,GALAXY
251.9769737,63.32123406,0.1227159,GALAXY
252.9448839,62.29271712,-0.000262248,STAR
253.3218698,62.37636586,0.05207163,GALAXY
253.0677969,62.32429375,0.07906394,GALAXY
253.141004,62.31691495,0.0790899,GALAXY
252.9937703,62.29378504,0.1150747,GALAXY
253.1763138,62.15359406,0.06785023,GALAXY
253.3800493,62.22833687,-0.000379747,STAR
253.4103181,62.18889859,0.1064267,GALAXY
253.4671327,62.19711778,0.1060291,GALAXY
253.4354398,61.83922205,0.06331718,GALAXY
253.4045575,61.82260186,0.06209339,GALAXY
253.477508,61.80547603,0.08107601,GALAXY
253.5548123,61.74052482,0.06216131,GALAXY
253.8426908,61.79314969,1.601048,QSO
253.6075685,61.73725262,0.01926786,GALAXY
253.5998101,61.7042787,0.06136513,GALAXY
253.6740453,61.67187877,1.24673,QSO
253.9326531,61.35338995,-0.000203289,STAR
254.3903492,61.03538962,0.05446265,GALAXY
254.2336019,61.06760035,0.07468716,GALAXY
254.3715412,60.96031635,0.05150085,GALAXY
254.4054437,60.82758933,0.3132732,QSO
254.6380524,60.78814409,-0.000164754,STAR
254.3715583,60.78040343,0.1023935,GALAXY
254.4814353,60.66738713,2.349289,QSO
254.913127,60.53849515,0.08444318,GALAXY
254.7181229,60.48224733,0.07090555,GALAXY
254.6689507,60.4690323,0.07069369,GALAXY
254.8154304,60.43206628,0.07028224,GALAXY
254.9877784,60.44181512,0.06830528,GALAXY
254.9496308,60.43125179,0.06969297,GALAXY
254.9986246,60.02855523,0.1473432,GALAXY
255.135388,60.05362736,0.09701724,GALAXY
157.9684503,62.62466895,0.1154176,GALAXY
157.8606661,62.78014605,0.05294705,GALAXY
158.2505229,62.79663126,1.557995,QSO
158.7005268,62.84732222,-0.000361705,STAR
158.4824895,62.74414817,0.07661728,GALAXY
158.6883601,62.83731022,0.1153597,GALAXY
158.361233,62.8724055,0.1472432,GALAXY
158.6899895,62.97210015,0.120557,GALAXY
158.9779687,62.86578347,0.09588862,GALAXY
159.0728153,62.88327909,0.06605413,GALAXY
159.1483073,62.91990672,0.04208155,GALAXY
159.2849017,62.99827185,0.05285931,GALAXY
159.4443927,63.07809718,0.000275564,STAR
159.5222316,62.91962084,0.11776,GALAXY
159.7504124,63.18046375,-0.000856711,STAR
159.8903296,63.11297908,-0.000139306,STAR
160.4884672,63.11713135,7.05E-05,STAR
160.2956303,63.17949677,0.1380353,GALAXY
160.4132354,63.21090081,0.05662584,GALAXY
160.7497733,63.1602912,0.2611054,GALAXY
160.9216023,63.19990751,0.09198444,GALAXY
160.981036,63.22433129,0.1176676,GALAXY
161.1887813,63.26225996,0.04243238,GALAXY
161.2732155,63.31058704,-0.00012056,STAR
161.3394549,63.32842191,-6.85E-05,STAR
161.1802617,63.29722161,0.03152921,GALAXY
161.4101973,63.31548448,0.01595193,GALAXY
162.3319684,63.4977946,1.993483,QSO
162.3630704,63.44416778,0.04243214,GALAXY
162.15944,63.41007372,0.2282961,GALAXY
162.6759138,63.67496662,1.961496,QSO
162.8906619,63.69526776,0.09631563,GALAXY
162.9965326,63.6494348,0.1371583,GALAXY
163.3810477,63.78911529,0.000177825,STAR
163.5071191,63.70680043,0.6924304,QSO
163.8660616,63.70022119,0.6437154,QSO
164.0031538,63.8258337,-1.33E-05,STAR
164.2666082,63.78510817,-0.000599069,STAR
164.2952851,63.75062216,0.09657238,GALAXY
166.199627,64.07401357,4.45E-05,STAR
165.9719194,64.01433951,0.03225115,GALAXY
166.0354021,64.07980711,0.03225789,GALAXY
166.5248389,64.23407654,1.11621,QSO
166.5814642,64.08639474,-0.000740481,STAR
166.8693362,64.22022093,-3.29E-05,STAR
166.6571811,64.18021245,0.04039982,GALAXY
166.8642495,64.12610256,0.083045,GALAXY
167.6911438,64.19059227,-0.00033275,STAR
167.6096726,64.27874407,-0.000233906,STAR
193.6188442,-3.436255867,0.04650351,GALAXY
193.6280502,-3.322506775,0.04697433,GALAXY
193.673395,-3.327156346,0.04683604,GALAXY
193.7175244,-3.439020565,0.1168321,GALAXY
193.8164697,-3.377069969,1.20364,QSO
193.8737005,-3.396694749,0.07381032,GALAXY
193.9160568,-3.514722573,0.4349866,GALAXY
194.0154023,-3.357377702,0.08420031,GALAXY
194.0200765,-3.362615418,0.08473303,GALAXY
194.1476521,-3.319435759,0.03598836,GALAXY
194.0880415,-3.414010826,0.05197619,GALAXY
194.1921997,-3.340930785,0.1383618,GALAXY
194.2426951,-3.481272229,0.05168744,GALAXY
194.3464947,-3.366492077,0.000111102,STAR
194.3559833,-3.495665595,0.2020507,GALAXY
194.4390658,-3.48913306,0.06586132,GALAXY
194.4725228,-3.44685878,0.09078659,GALAXY
194.512013,-3.461785271,0.1140426,GALAXY
194.7072847,-3.304156823,0.1303154,GALAXY
194.7360658,-3.306948825,0.009571679,GALAXY
194.7821161,-3.323007927,0.08362437,GALAXY
194.8089715,-3.450126445,0.0472206,GALAXY
194.9424254,-3.443918675,0.1320042,GALAXY
195.0590047,-3.343153667,0.07116934,GALAXY
195.0513341,-3.407502699,0.03420221,GALAXY
195.0926193,-3.302546652,0.000268008,STAR
195.1578425,-3.501725651,0.004563184,STAR
195.1908088,-3.483757139,0.08804876,GALAXY
195.1736716,-3.49636821,0.08466259,GALAXY
195.2203318,-3.447697716,0.08384351,GALAXY
195.2479809,-3.425882288,1.70792,QSO
195.3170738,-3.474747748,0.08641947,GALAXY
195.2814161,-3.447935122,0.08336654,GALAXY
195.2816099,-3.43764321,0.08786678,GALAXY
195.2784544,-3.376033909,0.009670773,GALAXY
195.2875638,-3.314840584,0.07103291,GALAXY
195.3452517,-3.343571879,0.07273625,GALAXY
195.3728824,-3.362451721,0.08619919,GALAXY
195.3759832,-3.342019112,0.08489177,GALAXY
195.3758422,-3.347373513,0.08236475,GALAXY
195.4566521,-3.405689359,0.0860697,GALAXY
195.5041162,-3.38894184,0.1052362,GALAXY
195.5620014,-3.496407378,0.08672263,GALAXY
195.6389431,-3.338934226,0.04710318,GALAXY
195.5529245,-3.301994732,0.07162091,GALAXY
195.7879692,-3.357805313,-6.31E-05,STAR
195.7788359,-3.313035674,0.08549637,GALAXY
195.8368253,-3.415812011,0.000462658,STAR
195.8938928,-3.480008996,0.08970409,GALAXY
160.292285,0.668454047,0.09476225,GALAXY
160.410875,0.833699355,0.7484392,QSO
160.4561538,0.767169013,0.000544276,STAR
160.4724051,0.793217695,0.01879655,GALAXY
160.3830447,0.793288379,0.05951072,GALAXY
160.4980545,0.694174997,0.1453534,GALAXY
160.6130201,0.781026178,0.6605935,QSO
160.540555,0.793530391,0.09971159,GALAXY
160.7420847,0.712972626,3.89E-05,STAR
160.7428642,0.652832706,0.000672543,STAR
160.8210858,0.811881691,0.000258373,STAR
160.7183204,0.825910031,0.1642609,GALAXY
160.8044664,0.656633087,0.125153,GALAXY
160.8180762,0.79848931,0.1247656,GALAXY
160.8329557,0.768341706,0.000198463,STAR
160.858523,0.65192856,0.000165697,STAR
160.8589674,0.691458197,-7.49E-05,STAR
160.882322,0.764274845,0.000126587,STAR
160.9218449,0.776895227,0.000209968,STAR
160.9281444,0.711641799,0.000831998,STAR
160.9467765,0.834275256,1.256168,QSO
160.9557867,0.768617398,-7.48E-05,STAR
160.9415213,0.796779644,0.1227445,GALAXY
160.9727893,0.746506693,-4.25E-05,STAR
160.9863524,0.664910635,5.29E-05,STAR
161.0073711,0.728564216,6.21E-05,STAR
161.029688,0.794682955,0.000364342,STAR
161.0588663,0.698259331,7.59E-05,STAR
161.0909673,0.796578983,-0.00025441,STAR
161.096247,0.682143111,1.329862,QSO
161.1039977,0.769073355,2.1E-05,STAR
161.1063992,0.748352689,-0.000157683,STAR
161.0093762,0.672671282,0.07233182,GALAXY
161.0809281,0.677355801,0.06481998,GALAXY
161.1903094,0.834165078,0.000132574,STAR
161.2037776,0.681679909,0.000588636,STAR
161.207094,0.745745047,0.000205316,STAR
161.213594,0.638999275,0.000230041,STAR
161.2333567,0.742624746,0.005347809,GALAXY
161.1859241,0.806553588,0.000166645,STAR
161.2970208,0.691408279,0.000796591,STAR
161.3430495,0.638231151,-0.000113863,STAR
161.2863761,0.735333849,1.48E-05,STAR
161.3219362,0.647214413,0.07230508,GALAXY
161.3234774,0.66978962,0.07315353,GALAXY
161.4455143,0.636441245,3.13E-05,STAR
161.4633052,0.782154024,0.000213624,STAR
161.4795241,0.641726223,-8.13E-06,STAR
161.5600872,0.674436678,0.000403198,STAR
161.4490318,0.754437289,0.06680561,GALAXY
201.6566888,1.128516609,0.0842166,GALAXY
201.6811034,1.137714249,0.08339652,GALAXY
201.7042653,1.223251577,0.08144313,GALAXY
201.7076893,1.201784288,0.08326811,GALAXY
201.7275831,1.229643431,0.179654,GALAXY
201.6578118,1.240018281,0.1104908,GALAXY
201.7963653,1.169365636,0.9696267,QSO
201.850193,1.189980693,0.8663291,QSO
201.7374494,1.198493287,0.08310942,GALAXY
201.7519091,1.204059968,0.08450118,GALAXY
201.8094261,1.237122033,0.0809841,GALAXY
201.9748167,1.247808275,0.07743193,GALAXY
202.1298132,1.134238755,0.07954552,GALAXY
202.1816803,1.16775428,0.05710905,GALAXY
202.1992597,1.119033016,-0.000190518,STAR
202.1992395,1.18945741,0.03266014,GALAXY
202.4374966,1.18293615,0.02135971,GALAXY
202.3543252,1.076493958,0.0775668,GALAXY
202.573105,1.180694875,-0.000137396,STAR
202.6866558,1.199795354,1.02943,QSO
202.6732152,1.213473471,0.07867476,GALAXY
202.6803462,1.252407504,0.07883885,GALAXY
202.7364215,1.093318154,0.08135206,GALAXY
202.7421928,1.130639185,0.07800532,GALAXY
202.750953,1.167743614,0.07759627,GALAXY
202.9044222,1.108973587,-9.93E-05,STAR
202.801259,1.141891843,0.05998553,GALAXY
202.80237,1.149204548,0.07942983,GALAXY
202.8740691,1.24538309,0.08487824,GALAXY
202.8300177,1.137645372,0.05988188,GALAXY
203.0754551,1.246693815,-9.29E-05,STAR
203.0549509,1.128381589,0.07304451,GALAXY
203.0584292,1.24689811,0.07772688,GALAXY
203.0700992,1.223228813,0.08085401,GALAXY
203.0791559,1.164045615,0.07946023,GALAXY
203.0885124,1.101445558,0.08112186,GALAXY
203.1236504,1.149025324,0.07818086,GALAXY
203.12777,1.151503077,0.07769527,GALAXY
203.1353077,1.066414098,0.0848539,GALAXY
203.1630457,1.167535097,0.0795812,GALAXY
203.3119322,1.101242953,0.0712286,GALAXY
203.5067449,1.096057359,0.02257852,GALAXY
203.3972214,1.089918746,0.07813159,GALAXY
203.4509235,1.16576284,0.07773055,GALAXY
203.5392766,1.061491566,0.07776865,GALAXY
203.6396277,1.077124545,0.08625727,GALAXY
203.6560167,1.070568633,0.08517108,GALAXY
203.7135162,1.20448923,0.4158614,QSO
203.7637041,1.257062637,0.3271488,QSO
148.6473631,60.81998274,0.1215074,GALAXY
148.9989023,60.91126501,-0.000187614,STAR
149.066966,60.88896204,0.03427199,GALAXY
148.9969817,60.98216005,0.1130389,GALAXY
149.1017379,60.90424744,1.262588,QSO
149.4331247,61.08971915,1.587129,QSO
149.8198222,61.09886017,0.000198642,STAR
149.8321226,61.08197495,0.04565877,GALAXY
150.0517849,61.23193596,-0.000151178,STAR
150.3193421,61.31602096,0.07490348,GALAXY
150.4311681,61.32945212,0.07379968,QSO
150.4999749,61.31995539,0.07401258,GALAXY
150.8979764,61.36949183,0.1274615,GALAXY
150.9625409,61.41826436,-0.000157101,STAR
150.9856965,61.50475433,-1.69E-05,STAR
151.0465625,61.50729424,0.07231035,GALAXY
151.2848093,61.48832681,-0.000483825,STAR
151.4371147,61.49639763,0.1020845,GALAXY
151.428487,61.58421796,0.1100795,GALAXY
151.9141735,61.6563981,-2.98E-05,STAR
151.9328742,61.72578424,0.07408802,GALAXY
152.0104634,61.73559549,0.0745727,GALAXY
152.0497778,61.7768439,0.09304836,GALAXY
152.1609761,61.80025173,0.09423751,GALAXY
